price,region,address,bedrooms,bathrooms
1599000,"Richmond Hill, ON","76 POWELL ST, Richmond Hill, Ontario",2,2
1580000,"Richmond Hill, ON","103 BELVEDERE CRES, Richmond Hill, Ontario",3,5
1398000,"Richmond Hill, ON","275 BLOOMINGTON RD, Richmond Hill, Ontario",3,4
2088800,"Richmond Hill, ON","7 FARMHOUSE CRES, Richmond Hill, Ontario",4,5
1588000,"Richmond Hill, ON","26 ALBRIGHT CRES, Richmond Hill, Ontario",4,5
2188800,"Richmond Hill, ON","79 MUIRHEAD CRES, Richmond Hill, Ontario",3,1
2000000,"Richmond Hill, ON","62 GRACEDALE DR, Richmond Hill, Ontario",4,5
899000,"Richmond Hill, ON","#1040 -75 WELDRICK RD E, Richmond Hill, Ontario",3,3
3799000,"Richmond Hill, ON","135 MAY AVE, Richmond Hill, Ontario",5,6
1548000,"Richmond Hill, ON","47 WATERTON CRES, Richmond Hill, Ontario",3,4
2749000,"Richmond Hill, ON","37 CHILTERN HILL, Richmond Hill, Ontario",5,4
2828000,"Richmond Hill, ON","48 HIGHVIEW CRES, Richmond Hill, Ontario",5,7
3486000,"Richmond Hill, ON","10 HEATHMONT CRT, Richmond Hill, Ontario",7,6
1949900,"Richmond Hill, ON","300 ESSEX AVE, Richmond Hill, Ontario",4,4
1299000,"Richmond Hill, ON","16 WHEELWRIGHT DR, Richmond Hill, Ontario",3,4
1539000,"Richmond Hill, ON","438 CENTRE ST E, Richmond Hill, Ontario",3,2
3750000,"Richmond Hill, ON","90 ARTEN AVE, Richmond Hill, Ontario",5,5
1749000,"Richmond Hill, ON","34 TOWNSHIP AVE, Richmond Hill, Ontario",4,3
2298000,"Richmond Hill, ON","0 SEGUIN ST, Richmond Hill, Ontario",4,4
1750000,"Richmond Hill, ON","16 AUBREY AVE, Richmond Hill, Ontario",3,3
1520000,"Richmond Hill, ON","529 CARRVILLE RD, Richmond Hill, Ontario",3,3
1450000,"Richmond Hill, ON","11 GEORGE ST, Richmond Hill, Ontario",5,3
3580000,"Richmond Hill, ON","131 GREY ALDER AVE, Richmond Hill, Ontario",5,6
635000,"Richmond Hill, ON","#1413 -85 ONEIDA CRES, Richmond Hill, Ontario",1,1
3538000,"Richmond Hill, ON","45 HENRICKS CRES, Richmond Hill, Ontario",4,5
14900000,"Richmond Hill, ON","14 BRYSON DR, Richmond Hill, Ontario",6,9
2399000,"Richmond Hill, ON","#LOT 10 -30 MAPLE GROVE AVE, Richmond Hill, Ontario",4,4
4050000,"Richmond Hill, ON","286 FERN AVE, Richmond Hill, Ontario",5,6
3000000,"Richmond Hill, ON","138 CLARENDON DR, Richmond Hill, Ontario",4,7
1598000,"Richmond Hill, ON","417 CENTRE ST E, Richmond Hill, Ontario",3,2
2588000,"Richmond Hill, ON","98 SERANO CRES, Richmond Hill, Ontario",4,4
1460000,"Richmond Hill, ON","206 PARADELLE DR, Richmond Hill, Ontario",4,3
2788000,"Richmond Hill, ON","46 BOND CRES, Richmond Hill, Ontario",4,6
1398000,"Richmond Hill, ON","77 CROSBY AVE, Richmond Hill, Ontario",2,2
1928000,"Richmond Hill, ON","2 MANDEL CRES, Richmond Hill, Ontario",4,6
3280000,"Richmond Hill, ON","98 SPRINGBROOK DR, Richmond Hill, Ontario",5,7
1688000,"Richmond Hill, ON","115 CROSBY AVE, Richmond Hill, Ontario",3,2
1899000,"Richmond Hill, ON","119 CHASSIE CRT, Richmond Hill, Ontario",3,1
2680000,"Richmond Hill, ON","51A PUCCINI DR, Richmond Hill, Ontario",4,5
3100000,"Richmond Hill, ON","98 GARDEN AVE, Richmond Hill, Ontario",4,2
2845000,"Richmond Hill, ON","38 SPRUCE AVE, Richmond Hill, Ontario",4,4
1988888,"Richmond Hill, ON","52 GLOBEMASTER LANE, Richmond Hill, Ontario",3,5
1928000,"Richmond Hill, ON","413 CARRVILLE RD, Richmond Hill, Ontario",3,4
2888000,"Richmond Hill, ON","42 BOND CRES, Richmond Hill, Ontario",3,4
1788800,"Richmond Hill, ON","24 ELM GROVE AVE, Richmond Hill, Ontario",3,4
1899000,"Richmond Hill, ON","17 FALLING RIVER DR, Richmond Hill, Ontario",4,4
1588000,"Richmond Hill, ON","8 DEEP RIVER LANE, Richmond Hill, Ontario",3,4
999000,"Richmond Hill, ON","148 RICHMOND ST, Richmond Hill, Ontario",2,1
4800000,"Richmond Hill, ON","20 CLARIDGE DR, Richmond Hill, Ontario",5,8
3200000,"Richmond Hill, ON","6 BAYVIEW PARK LANE, Richmond Hill, Ontario",3,2
2190000,"Richmond Hill, ON","66 LAKELAND CRES, Richmond Hill, Ontario",4,3
5980000,"Richmond Hill, ON","8 COLBY LANE, Richmond Hill, Ontario",5,7
625000,"Richmond Hill, ON","#202W -8868 YONGE ST, Richmond Hill, Ontario",1,1
2499000,"Richmond Hill, ON","230 DUNCAN RD, Richmond Hill, Ontario",3,2
2425800,"Richmond Hill, ON","24 SUNNYWOOD CRES, Richmond Hill, Ontario",4,3
3299000,"Richmond Hill, ON","248 MILL ST, Richmond Hill, Ontario",4,3
2290000,"Richmond Hill, ON","1 LAKESIDE CRES, Richmond Hill, Ontario",4,2
3289000,"Richmond Hill, ON","71 SNIVELY ST, Richmond Hill, Ontario",4,5
3198888,"Richmond Hill, ON","99 BIRCH AVE, Richmond Hill, Ontario",4,5
2699000,"Richmond Hill, ON","40 METEORITE ST, Richmond Hill, Ontario",4,4
7995000,"Richmond Hill, ON","15 PROVENCE CRT, Richmond Hill, Ontario",4,6
1928000,"Richmond Hill, ON","272 DOUGLAS RD, Richmond Hill, Ontario",3,2
648000,"Richmond Hill, ON","#731 -10971 BAYVIEW AVE, Richmond Hill, Ontario",1,2
699990,"Richmond Hill, ON","#201W -8868 YONGE ST, Richmond Hill, Ontario",1,2
1032990,"Richmond Hill, ON","#708W -8868 YONGE ST, Richmond Hill, Ontario",2,2
2499000,"Richmond Hill, ON","235 CARRVILLE RD, Richmond Hill, Ontario",4,5
3099900,"Richmond Hill, ON","31 PARK CRES, Richmond Hill, Ontario",4,3
1688000,"Richmond Hill, ON","267 ELGIN MILLS RD W, Richmond Hill, Ontario",3,3
1399999,"Richmond Hill, ON","220 KING RD, Richmond Hill, Ontario",2,1
849999,"Richmond Hill, ON","#205 -85 ONEIDA CRES, Richmond Hill, Ontario",3,2
1639000,"Richmond Hill, ON","77 SUNSET BEACH RD, Richmond Hill, Ontario",3,2
1499988,"Richmond Hill, ON","2 HUGHES ST, Richmond Hill, Ontario",3,3
5890000,"Richmond Hill, ON","308 FOREST RIDGE RD, Richmond Hill, Ontario",5,10
5488000,"Richmond Hill, ON","148 HILLSVIEW DR, Richmond Hill, Ontario",5,9
2459000,"Richmond Hill, ON","LOT6-32 MAPLE GROVE AVE, Richmond Hill, Ontario",4,4
3480000,"Richmond Hill, ON","69 SNIVELY ST, Richmond Hill, Ontario",5,5
2999888,"Richmond Hill, ON","175 MAJOR MACKENZIE DR E, Richmond Hill, Ontario",3,2
4790000,"Richmond Hill, ON","136 PEMBERTON RD, Richmond Hill, Ontario",4,3
649990,"Richmond Hill, ON","#223E -8868 YONGE ST, Richmond Hill, Ontario",1,1
4390000,"Richmond Hill, ON","29 BOYLE DR, Richmond Hill, Ontario",3,2
2188888,"Richmond Hill, ON","108 STOUFFVILLE RD, Richmond Hill, Ontario",3,1
3100000,"Richmond Hill, ON","40 WELDRICK RD W, Richmond Hill, Ontario",4,3
1649000,"Richmond Hill, ON","25 WILLOWBANK AVE, Richmond Hill, Ontario",2,1
3590000,"Richmond Hill, ON","22A AVA CRES, Richmond Hill, Ontario",5,5
1750000,"Richmond Hill, ON","55 TORMORE DR, Richmond Hill, Ontario",3,2
598000,"Richmond Hill, ON","#418 -10971 BAYVIEW AVE, Richmond Hill, Ontario",1,1
2099888,"Richmond Hill, ON","49 LANGSTAFF RD W, Richmond Hill, Ontario",2,1
4388000,"Richmond Hill, ON","277 HARRIS AVE, Richmond Hill, Ontario",3,1
899900,"Richmond Hill, ON","92 OLDE BAYVIEW AVE, Richmond Hill, Ontario",1,1
998800,"Vaughan, ON","#83 -18 CLARK AVE W, Vaughan, Ontario",3,3
1499000,"Vaughan, ON","131 CROMWELL RD, Vaughan, Ontario",3,3
1325000,"Vaughan, ON","101 BROOMLANDS DR, Vaughan, Ontario",3,4
1585000,"Vaughan, ON","47 MILL RIVER DR, Vaughan, Ontario",4,5
1099000,"Vaughan, ON","2 CORKWOOD CRES, Vaughan, Ontario",3,3
1397000,"Vaughan, ON","92 D'AMATO CRES, Vaughan, Ontario",4,4
1175000,"Vaughan, ON","44 LA NEVE AVE, Vaughan, Ontario",3,3
1599000,"Vaughan, ON","112 SONOMA BLVD, Vaughan, Ontario",3,4
599000,"Vaughan, ON","#201 -50 DISERA DR, Vaughan, Ontario",1,1
1199900,"Vaughan, ON","#26 -10 PORTER AVE, Vaughan, Ontario",3,4
1238000,"Vaughan, ON","#51 -10 PORTER AVE, Vaughan, Ontario",3,3
1100000,"Vaughan, ON","27 MABLEY CRES, Vaughan, Ontario",3,4
1198000,"Vaughan, ON","18 POWSELAND CRES, Vaughan, Ontario",3,3
1399900,"Vaughan, ON","118 MARLOTT RD, Vaughan, Ontario",4,4
3488888,"Vaughan, ON","223 FACTOR ST, Vaughan, Ontario",4,4
799000,"Vaughan, ON","#219 -3865 MAJOR MACKENZIE DR, Vaughan, Ontario",2,3
1298000,"Vaughan, ON","9 SANDWELL ST, Vaughan, Ontario",4,3
1250000,"Vaughan, ON","44 SYLWOOD CRES, Vaughan, Ontario",3,4
2699988,"Vaughan, ON","29 GLENHERON CRES, Vaughan, Ontario",4,5
740000,"Vaughan, ON",Address not available,2,2
749900,"Vaughan, ON","#822 -4800 HIGHWAY 7, Vaughan, Ontario",2,2
1337000,"Vaughan, ON","66 INGLESIDE ST, Vaughan, Ontario",3,3
1689000,"Vaughan, ON","23 ROSEBURY LANE, Vaughan, Ontario",4,3
700000,"Vaughan, ON","#4806 -950 PORTAGE PKWY, Vaughan, Ontario",2,2
1049000,"Vaughan, ON","5 TWINBERRY CRES, Vaughan, Ontario",3,2
2299000,"Vaughan, ON","2 THEODORE PL, Vaughan, Ontario",5,4
2398800,"Vaughan, ON","65 GREEN ACRES RD, Vaughan, Ontario",4,5
1199000,"Vaughan, ON","102 LEAH CRES, Vaughan, Ontario",3,4
2888800,"Vaughan, ON","158 LAWRIE RD, Vaughan, Ontario",5,5
1890000,"Vaughan, ON","38 SAGECREST CRES, Vaughan, Ontario",4,5
1449000,"Vaughan, ON","50 MOODY DR, Vaughan, Ontario",3,3
838800,"Vaughan, ON","#603 -2910 HIGHWAY 7 RD, Vaughan, Ontario",2,2
699900,"Vaughan, ON","#1908 -2908 HIGHWAY 7 RD, Vaughan, Ontario",2,2
618000,"Vaughan, ON","#F102 -32 COLES AVE, Vaughan, Ontario",1,1
749900,"Vaughan, ON","#49 -88 RAINBOW DR, Vaughan, Ontario",3,2
2199900,"Vaughan, ON","11 SALAMANDER CRT, Vaughan, Ontario",5,6
1099000,"Vaughan, ON","255 EQUATOR CRES, Vaughan, Ontario",3,3
1288000,"Vaughan, ON","221 SYLWOOD CRES, Vaughan, Ontario",3,3
1798800,"Vaughan, ON","99 WESTWAY CRES, Vaughan, Ontario",4,3
1588888,"Vaughan, ON","71 QUEENSBRIDGE DR, Vaughan, Ontario",3,4
1198888,"Vaughan, ON","49 MARC SANTI BLVD, Vaughan, Ontario",3,4
1499900,"Vaughan, ON","51 SAINT STEPHEN CRES, Vaughan, Ontario",2,3
649000,"Vaughan, ON","#912 -20 NORTH PARK RD, Vaughan, Ontario",1,1
1950000,"Vaughan, ON","12 JOSHUA CRT, Vaughan, Ontario",4,4
1599900,"Vaughan, ON","5 SEQUOIA RD, Vaughan, Ontario",4,3
699000,"Vaughan, ON","#A11 -26 BRUCE ST, Vaughan, Ontario",1,2
1498888,"Vaughan, ON","18 VIVA CRT, Vaughan, Ontario",4,4
1100000,"Vaughan, ON","134 BENJAMIN HOOD CRES, Vaughan, Ontario",3,3
3199900,"Vaughan, ON","82 VIA ROMANO BLVD, Vaughan, Ontario",4,5
1590000,"Vaughan, ON","138 GESHER CRES, Vaughan, Ontario",5,5
1639900,"Vaughan, ON","21 MOGUL RD, Vaughan, Ontario",3,4
1650000,"Vaughan, ON","24 AYLIN CRES, Vaughan, Ontario",3,4
1168000,"Vaughan, ON","8238 KIPLING AVE, Vaughan, Ontario",2,3
782000,"Vaughan, ON","2908 HIGHWAY 7 Road Unit# 609, Vaughan, Ontario",2,2
782000,"Vaughan, ON","#609 -2908 HIGHWAY 7 RD, Vaughan, Ontario",2,2
1499900,"Vaughan, ON","158 JOSEPH AARON BLVD, Vaughan, Ontario",4,4
599800,"Vaughan, ON","#1612 -950 PORTAGE PKWY, Vaughan, Ontario",2,2
1588000,"Vaughan, ON","1 AMELYNN CRES, Vaughan, Ontario",4,4
1399000,"Vaughan, ON","77 PETER ANDREW CRES, Vaughan, Ontario",3,4
2988000,"Vaughan, ON","27 VAUGHAN BLVD, Vaughan, Ontario",4,3
1388888,"Vaughan, ON","859 CLARK AVE W, Vaughan, Ontario",4,4
1088000,"Vaughan, ON","42 ABERDEEN AVE, Vaughan, Ontario",3,2
759000,"Vaughan, ON","#3809 -175 MILLWAY AVE, Vaughan, Ontario",2,2
1358000,"Vaughan, ON","260 ABERDEEN AVE, Vaughan, Ontario",3,3
725000,"Vaughan, ON","#613 -2908 HIGHWAY 7 AVE, Vaughan, Ontario",2,2
3588000,"Vaughan, ON","3 MALAREN RD, Vaughan, Ontario",5,6
1699990,"Vaughan, ON","116 CARRVILLE WOODS CIRC, Vaughan, Ontario",3,4
1799900,"Vaughan, ON","63 DEWPOINT RD, Vaughan, Ontario",4,4
899000,"Vaughan, ON","#13 -105 KAYLA CRES, Vaughan, Ontario",2,2
1499000,"Vaughan, ON","155 PATNA CRES, Vaughan, Ontario",3,4
1099000,"Vaughan, ON","10 MAINLAND CRES, Vaughan, Ontario",4,3
1598000,"Vaughan, ON","40 CATTAIL DR, Vaughan, Ontario",3,4
1448000,"Vaughan, ON","352 WESTWAY CRES, Vaughan, Ontario",3,4
849000,"Vaughan, ON","#3010 -7895 JANE ST, Vaughan, Ontario",2,2
689999,"Vaughan, ON","#2006 -2900 HWY 7 W, Vaughan, Ontario",1,2
1599000,"Vaughan, ON","224 TANSLEY RD, Vaughan, Ontario",3,4
4880000,"Vaughan, ON","36 RENAISSANCE CRT, Vaughan, Ontario",6,10
1358000,"Vaughan, ON","186 MONEY PENNY PL, Vaughan, Ontario",3,4
848000,"Vaughan, ON","#1011 -7 NORTH PARK RD, Vaughan, Ontario",2,2
999000,"Vaughan, ON","91 BOB O'LINK AVE, Vaughan, Ontario",3,3
699000,"Vaughan, ON","#3601 -5 BUTTERMILL AVE, Vaughan, Ontario",2,2
2198000,"Vaughan, ON","43 VIA LOMBARDI RD, Vaughan, Ontario",4,5
998000,"Vaughan, ON","#38 -181 PARKTREE DR, Vaughan, Ontario",3,3
1999888,"Vaughan, ON","250 MARC SANTI BLVD, Vaughan, Ontario",4,4
1399000,"Vaughan, ON","90 BEAVERBROOK CRES, Vaughan, Ontario",3,4
1198000,"Vaughan, ON","27 VANIA DR, Vaughan, Ontario",3,4
1329000,"Vaughan, ON","108 LUCENA CRES, Vaughan, Ontario",3,3
3888000,"Vaughan, ON","53 CASAVANT CRT, Vaughan, Ontario",4,5
1199000,"Vaughan, ON","11 TROYER CRT, Vaughan, Ontario",3,4
588000,"Vaughan, ON","##117 -7608 YONGE ST, Vaughan, Ontario",1,1
1199000,"Vaughan, ON","124 BARONS ST, Vaughan, Ontario",3,3
799900,"Vaughan, ON","#416 -9075 JANE ST, Vaughan, Ontario",2,1
1999900,"Vaughan, ON","313 WORTH BLVD, Vaughan, Ontario",4,5
1495000,"Vaughan, ON","33 BRASSWINDS CRT, Vaughan, Ontario",3,3
2499000,"Vaughan, ON","61 SIR MODESTO CRT, Vaughan, Ontario",4,5
2539900,"Vaughan, ON","81 CRANBROOK CRES, Vaughan, Ontario",5,4
1198000,"Vaughan, ON","27 VANIA Drive, Maple, Ontario",3,4
1388000,"Vaughan, ON","85 SUNSET TERR, Vaughan, Ontario",4,4
1348000,"Vaughan, ON","26 BENOIT ST, Vaughan, Ontario",3,4
759888,"Vaughan, ON","#105 -9589 KEELE ST, Vaughan, Ontario",2,2
2499000,"Vaughan, ON","58 JOHN KLINE LANE, Vaughan, Ontario",4,5
899990,"Vaughan, ON","#3005 -3600 HIGHWAY 7, Vaughan, Ontario",2,2
799000,"Vaughan, ON","#5005 -5 BUTTERMILL AVE, Vaughan, Ontario",2,2
1388000,"Vaughan, ON","49 EAST'S CORNERS BLVD, Vaughan, Ontario",3,3
2999999,"Vaughan, ON","55 GOLDENVIEW CRT, Vaughan, Ontario",5,6
1488800,"Vaughan, ON","53 OSTROVSKY RD, Vaughan, Ontario",4,4
2180000,"Vaughan, ON","2 GOLDEN ORCHARD RD, Vaughan, Ontario",4,5
2188000,"Vaughan, ON","33 MIRANDA CRT, Vaughan, Ontario",4,5
788000,"Vaughan, ON","#204 -85 NORTH PARK RD, Vaughan, Ontario",2,2
1588000,"Vaughan, ON","305 MARLOTT RD, Vaughan, Ontario",4,4
1798000,"Vaughan, ON","557 MARCSANTI BLVD, Vaughan, Ontario",3,3
1099999,"Vaughan, ON","184 VENICE GATE DR, Vaughan, Ontario",3,3
550000,"Vaughan, ON","#504 -745 NEW WESTMINISTER DR N, Vaughan, Ontario",1,1
2188000,"Vaughan, ON","18 CONDOR WAY, Vaughan, Ontario",4,4
649900,"Vaughan, ON","#2908 -898 PORTAGE PKWY, Vaughan, Ontario",2,2
1650000,"Vaughan, ON","8390 MARTIN GROVE RD, Vaughan, Ontario",4,4
1499000,"Vaughan, ON","419 CONLEY ST, Vaughan, Ontario",4,4
649888,"Vaughan, ON","#910 -3700 HIGHWAY 7 RD, Vaughan, Ontario",1,1
899900,"Vaughan, ON","#405 -8026 KIPLING AVE, Vaughan, Ontario",2,2
1200000,"Vaughan, ON","312 TALL GRASS TR, Vaughan, Ontario",3,3
1690000,"Vaughan, ON","60 SIENA DR, Vaughan, Ontario",4,3
1288000,"Vaughan, ON","31 DAISEYFIELD CRES, Vaughan, Ontario",3,4
1349900,"Vaughan, ON","62 DERRYWOOD DR, Vaughan, Ontario",3,3
899000,"Vaughan, ON","#156 -18 CLARK AVE W, Vaughan, Ontario",3,3
639000,"Vaughan, ON","#514 -2916 HIGHWAY 7 DR, Vaughan, Ontario",1,1
888000,"Vaughan, ON","#6102 -5 BUTTERMILL AVE, Vaughan, Ontario",3,2
1688000,"Vaughan, ON","80 PIONEER LANE, Vaughan, Ontario",3,3
899900,"Vaughan, ON","#E104 -56 COLES AVE, Vaughan, Ontario",2,2
1840000,"Vaughan, ON","314 SAINT FRANCIS AVE, Vaughan, Ontario",4,4
1088888,"Vaughan, ON","111 EAST'S CORNERS BLVD, Vaughan, Ontario",3,4
1888000,"Vaughan, ON","635 DAVOS RD, Vaughan, Ontario",4,4
3499990,"Vaughan, ON","18 MEADOW GREEN CRT, Vaughan, Ontario",5,5
1199000,"Vaughan, ON","45 EQUATOR CRES, Vaughan, Ontario",3,3
1498800,"Vaughan, ON","38 FALKIRK CRES, Vaughan, Ontario",4,3
2299000,"Vaughan, ON","79 ABNER MILES DR, Vaughan, Ontario",4,5
1499000,"Vaughan, ON","172 PELEE AVE, Vaughan, Ontario",3,4
1399000,"Vaughan, ON","83 LITTLERIVER CRT, Vaughan, Ontario",3,4
1499000,"Vaughan, ON","#1 -700 SUMMERIDGE DR, Vaughan, Ontario",3,4
1348000,"Vaughan, ON","17 CONDO RD, Vaughan, Ontario",3,3
1288000,"Vaughan, ON","173 CAMPBELL AVE, Vaughan, Ontario",3,4
1788000,"Vaughan, ON","53 PARTRIDGE CIRC, Vaughan, Ontario",4,4
1998800,"Vaughan, ON","55 CLAREMONT LANE, Vaughan, Ontario",4,6
787800,"Vaughan, ON","#1509 -5 BUTTERMILL AVE, Vaughan, Ontario",2,2
880000,"Vaughan, ON","#3508 -2916 HIGHWAY 7 RD, Vaughan, Ontario",2,2
699000,"Vaughan, ON","#2007 -2908 HIGHWAY 7 RD, Vaughan, Ontario",2,2
1499900,"Vaughan, ON","157 SOUTHVIEW DR, Vaughan, Ontario",4,3
699000,"Vaughan, ON","#319 -8 MAISON PARC CRT, Vaughan, Ontario",2,2
639900,"Vaughan, ON","#201 -281 WOODBRIDGE AVE, Vaughan, Ontario",1,1
1298888,"Vaughan, ON","82 BROWNSTONE CIRC, Vaughan, Ontario",3,4
1888800,"Vaughan, ON","55 BLAINE CRT, Vaughan, Ontario",4,4
745000,"Vaughan, ON","#1502 -120 EAGLE ROCK WAY, Vaughan, Ontario",1,2
1579000,"Vaughan, ON","11 HANSARD DR, Vaughan, Ontario",3,4
1098000,"Vaughan, ON","79 GAUGUIN AVE, Vaughan, Ontario",3,4
1889900,"Vaughan, ON","92 THORNBROOK CRT, Vaughan, Ontario",4,4
1599900,"Vaughan, ON","2 FONTEBELLA AVE, Vaughan, Ontario",4,3
1799000,"Vaughan, ON","114 SEABREEZE AVE, Vaughan, Ontario",4,4
1100000,"Vaughan, ON","125 MABLEY CRES, Vaughan, Ontario",3,2
3580000,"Vaughan, ON","71 NAVE ST, Vaughan, Ontario",5,7
2088000,"Vaughan, ON","119 BEACONSFIELD DR, Vaughan, Ontario",4,4
2189000,"Vaughan, ON","251 VIA TEODORO, Vaughan, Ontario",4,3
1299000,"Vaughan, ON","212 KAYLA CRES, Vaughan, Ontario",4,3
1788000,"Vaughan, ON","218 MARC SANTI BLVD, Vaughan, Ontario",4,5
1299900,"Vaughan, ON","35 SEDGEWAY HTS, Vaughan, Ontario",3,4
1099900,"Vaughan, ON","50 MUSCADEL RD, Vaughan, Ontario",3,4
999000,"Vaughan, ON","43 ALEXIE WAY, Vaughan, Ontario",3,4
1999000,"Vaughan, ON","2 CREW CRES, Vaughan, Ontario",4,4
2499000,"Vaughan, ON","66 TEN PINES RD, Vaughan, Ontario",4,4
1398000,"Vaughan, ON","21 VEDETTE WAY, Vaughan, Ontario",4,3
1788000,"Vaughan, ON","10 DANIEL BRAM DR, Vaughan, Ontario",4,5
879000,"Vaughan, ON","#702 -2916 HIGHWAY 7 RD, Vaughan, Ontario",2,2
599900,"Vaughan, ON","#3006 -898 PORTAGE PKWY, Vaughan, Ontario",2,2
1179000,"Vaughan, ON","225 GLEN SHIELDS AVE, Vaughan, Ontario",4,2
1150000,"Vaughan, ON","106 DALHOUSIE ST, Vaughan, Ontario",3,2
888000,"Vaughan, ON","#1911 -8960 JANE ST, Vaughan, Ontario",2,2
3289000,"Vaughan, ON","237 UPPER POST RD, Vaughan, Ontario",4,4
1388888,"Vaughan, ON","175 SAIL CRES, Vaughan, Ontario",4,4
2188000,"Vaughan, ON","106 VALLEY VISTA DR, Vaughan, Ontario",4,4
1088000,"Vaughan, ON","109 MISTYWOOD CRES, Vaughan, Ontario",3,4
1890000,"Vaughan, ON","664 VIA CAMPANILE, Vaughan, Ontario",4,3
1689000,"Vaughan, ON","186 PELEE AVE, Vaughan, Ontario",4,4
1899000,"Vaughan, ON","32 DOE TR, Vaughan, Ontario",4,5
3268000,"Vaughan, ON","121 ANNSLEYWOOD CRT, Vaughan, Ontario",4,7
1498000,"Vaughan, ON","97 TOSCANA RD, Vaughan, Ontario",3,3
2599000,"Vaughan, ON","1983 HIGHWAY 7, Vaughan, Ontario",3,1
800000,"Vaughan, ON","#302 -7250 YONGE ST, Vaughan, Ontario",2,2
949999,"Vaughan, ON","#TH-17 -100 ARBORS LANE, Vaughan, Ontario",3,2
1449990,"Vaughan, ON","126 RIDGEFIELD CRES, Vaughan, Ontario",4,4
988000,"Vaughan, ON","100 DOLCE CRES, Vaughan, Ontario",3,3
1699000,"Vaughan, ON","#PH04 -9255 JANE ST, Vaughan, Ontario",2,3
2188000,"Vaughan, ON","102 VIA BORGHESE ST, Vaughan, Ontario",4,5
799900,"Vaughan, ON","#97 -735 NEW WESTMINSTER DR, Vaughan, Ontario",3,3
3790000,"Vaughan, ON","73 SANIBEL CRES, Vaughan, Ontario",4,5
7380000,"Vaughan, ON","70 PARR PL, Vaughan, Ontario",6,10
698800,"Vaughan, ON","#3212 -950 PORTAGE PKWY, Vaughan, Ontario",2,2
1199900,"Vaughan, ON","157 HOLLYWOOD HILL CIRC, Vaughan, Ontario",3,4
1599999,"Vaughan, ON","107 BALSAMWOOD RD, Vaughan, Ontario",4,4
2699000,"Vaughan, ON","49 TORGAN TERR, Vaughan, Ontario",5,5
1398000,"Vaughan, ON","5 SYDNEY CIRC, Vaughan, Ontario",3,4
649900,"Vaughan, ON","#306 -9944 KEELE ST, Vaughan, Ontario",2,2
1399999,"Vaughan, ON","196 HANSARD DR, Vaughan, Ontario",4,4
1488000,"Vaughan, ON","31 VEDETTE WAY, Vaughan, Ontario",3,4
1298000,"Vaughan, ON","48 MILL RIVER DR, Vaughan, Ontario",3,3
799000,"Vaughan, ON","#411 -2908 HIGHWAY 7 RD, Vaughan, Ontario",2,1
1799900,"Vaughan, ON","186 LORMEL GATE, Vaughan, Ontario",3,3
1288800,"Vaughan, ON","11 BULLRUSH DR, Vaughan, Ontario",3,4
739000,"Vaughan, ON","#1403 -9235 JANE ST, Vaughan, Ontario",1,1
798800,"Vaughan, ON","#412 -9225 JANE ST, Vaughan, Ontario",2,2
988000,"Vaughan, ON","9130 DUFFERIN ST, Vaughan, Ontario",3,4
1688000,"Vaughan, ON","2 TAYSIDE AVE, Vaughan, Ontario",4,4
1699900,"Vaughan, ON","52 LADY NADIA DR, Vaughan, Ontario",4,4
1188000,"Vaughan, ON","53 ALLISTON RD, Vaughan, Ontario",3,2
779000,"Vaughan, ON","#509 -11 TOWNSGATE DR, Vaughan, Ontario",2,2
999999,"Vaughan, ON","73 ANDREA Lane, Vaughan, Ontario",3,3
699000,"Vaughan, ON","#5906 -5 BUTTERMILL AVE, Vaughan, Ontario",2,2
699000,"Vaughan, ON","#111 -9245 JANE ST, Vaughan, Ontario",1,2
699000,"Vaughan, ON","#1104 -9255 JANE ST, Vaughan, Ontario",1,2
2259995,"Vaughan, ON","73 SANDWOOD DR, Vaughan, Ontario",5,6
809000,"Vaughan, ON","#PH05 -175 MILLWAY AVE, Vaughan, Ontario",2,2
2069999,"Vaughan, ON","12 CAMOMILE ST, Vaughan, Ontario",4,4
599000,"Vaughan, ON","#1401 -7440 BATHURST ST, Vaughan, Ontario",2,2
1799000,"Vaughan, ON","5 NOCTURNE AVE, Vaughan, Ontario",4,4
1248000,"Vaughan, ON","31 DANIEL REAMAN CRES, Vaughan, Ontario",3,3
2298000,"Vaughan, ON","183 LEAMEADOW RD, Vaughan, Ontario",4,5
899000,"Vaughan, ON","#306 -1 CLARK AVE, Vaughan, Ontario",2,2
1099000,"Vaughan, ON","95 GAILCREST CIRC, Vaughan, Ontario",3,3
1999000,"Vaughan, ON","5 THEODORE PL, Vaughan, Ontario",6,5
788800,"Vaughan, ON","#507 -1 MAISON PARC CRT, Vaughan, Ontario",1,1
999999,"Vaughan, ON","8071 KIPLING AVE, Vaughan, Ontario",4,2
799999,"Vaughan, ON","#1808 -3600 HIGHWAY 7, Vaughan, Ontario",2,2
2299000,"Vaughan, ON","33 MONTEVERDE WAY N, Vaughan, Ontario",5,5
1499999,"Vaughan, ON","49 BRIGHT LAND DR, Vaughan, Ontario",4,4
2999000,"Vaughan, ON","99 RIVERMILL CRES, Vaughan, Ontario",4,7
1099000,"Vaughan, ON","35 BLACKTHORN DR, Vaughan, Ontario",3,3
2299000,"Vaughan, ON","146 LADY NADIA DR, Vaughan, Ontario",4,4
