price,region,address,bedrooms,bathrooms
1899000,24,"23 ROWLEY ST, Richmond Hill, Ontario",4,3
1738000,24,"200 HUMBERLAND DR, Richmond Hill, Ontario",4,3
2188888,24,"64 SKYWOOD DR, Richmond Hill, Ontario",5,5
1399999,24,"428 OLD COLONY RD, Richmond Hill, Ontario",3,3
1388000,24,"64 MAFFEY CRES, Richmond Hill, Ontario",3,4
4000000,24,"127 ELGIN MILLS RD W, Richmond Hill, Ontario",4,7
1588888,24,"11 PENNY PL, Richmond Hill, Ontario",2,3
1496000,24,"10 BALLIOL AVE, Richmond Hill, Ontario",3,3
999888,24,"#31 -255 SHAFTSBURY AVE, Richmond Hill, Ontario",3,4
1388800,24,"8 THORNBUSH CRT, Richmond Hill, Ontario",3,4
899990,24,"#1211W -8868 YONGE ST, Richmond Hill, Ontario",2,2
1588000,24,"#LOT T2 -356 KING RD, Richmond Hill, Ontario",3,3
3588000,24,"1 AUBRIETIA CRT, Richmond Hill, Ontario",5,5
1398000,24,"88 NOTTINGHAM DR, Richmond Hill, Ontario",3,3
1548000,24,"409 OSIRIS DR, Richmond Hill, Ontario",3,3
2988000,24,"42 OATLANDS CRES, Richmond Hill, Ontario",5,6
2160000,24,"161 COON'S RD W, Richmond Hill, Ontario",4,3
2980000,24,"141 REGATTA AVE, Richmond Hill, Ontario",5,5
650000,24,"#605 -11611 YONGE ST, Richmond Hill, Ontario",1,1
2498000,24,"425 EASY ST, Richmond Hill, Ontario",4,4
2530000,24,"24 NORMANDY CRES CRES, Richmond Hill, Ontario",4,6
798800,24,"#503 -55 ONEIDA CRES, Richmond Hill, Ontario",2,2
2500000,24,"45 CYNTHIA CRES, Richmond Hill, Ontario",4,5
1688000,24,"421 TAYLOR MILLS DR N, Richmond Hill, Ontario",3,3
829000,24,"#419 -9201 YONGE ST, Richmond Hill, Ontario",2,2
1650000,24,"47 BEAVERTON RD S, Richmond Hill, Ontario",3,3
650000,24,"#410 -11 ONEIDA CRES, Richmond Hill, Ontario",2,2
1458000,24,"322 SKOPIT RD, Richmond Hill, Ontario",3,2
1590000,24,"363 ALPER ST, Richmond Hill, Ontario",4,3
1436000,24,"92 ROMANCE DR, Richmond Hill, Ontario",3,3
2688888,24,"73 BOWHILL DR, Richmond Hill, Ontario",4,6
4298000,24,"24 YONGEVIEW AVE, Richmond Hill, Ontario",4,6
739900,24,"#1105SE -9199 YONGE ST, Richmond Hill, Ontario",1,1
2550000,24,"70 SHEILA CRES, Richmond Hill, Ontario",4,6
4380000,24,"118 DEXTER RD, Richmond Hill, Ontario",5,7
788000,24,"#211NE -9205 YONGE ST, Richmond Hill, Ontario",2,2
1788888,24,"53 CENTRE ST E, Richmond Hill, Ontario",3,4
1988000,24,"16 ARISTOTLE DR, Richmond Hill, Ontario",4,5
1299000,24,"296 KERSWELL DR, Richmond Hill, Ontario",3,3
2029000,24,"22 AZTEC CRT, Richmond Hill, Ontario",3,4
925990,24,"#1601W -8868 YONGE ST, Richmond Hill, Ontario",2,2
1288000,24,"2A BRIGGS AVE, Richmond Hill, Ontario",3,3
2450000,24,"58 WICKER DR, Richmond Hill, Ontario",4,5
1699900,24,"61 BLYTH Street, Richmond Hill, Ontario",3,3
1849900,24,"61 BLYTH ST, Richmond Hill, Ontario",3,3
2599000,24,"44 OXFORD ST, Richmond Hill, Ontario",4,4
1178000,24,"293 BLUE GRASS BLVD, Richmond Hill, Ontario",3,2
3150000,24,"356 PARADELLE DR, Richmond Hill, Ontario",4,6
1589888,24,"16 KINGSVILLE LANE, Richmond Hill, Ontario",3,4
799999,24,"#PH 207 -18 HARDING BLVD, Richmond Hill, Ontario",2,2
2749000,24,"40 KINGMOUNT CRES, Richmond Hill, Ontario",4,6
5880000,24,"11 MONTRESSOR CRT, Richmond Hill, Ontario",6,8
1758000,24,"65 AIKENHEAD AVE, Richmond Hill, Ontario",4,4
1790000,24,"71 SUMMITCREST DR, Richmond Hill, Ontario",5,4
1928000,24,"104 EAGLE PEAK DR, Richmond Hill, Ontario",4,4
1999900,24,"322 KERRYBROOK DR, Richmond Hill, Ontario",4,3
960000,24,"#609 -9015 LESLIE ST, Richmond Hill, Ontario",3,2
2999000,24,"124 PATHLANE RD, Richmond Hill, Ontario",4,5
2460000,24,"99 GEMINI CRES, Richmond Hill, Ontario",5,5
1649000,24,"440 OSIRIS DR, Richmond Hill, Ontario",3,4
2599000,24,"408 ELGIN MILLS RD W, Richmond Hill, Ontario",4,5
4680000,24,"45 LYTTON BLVD, Richmond Hill, Ontario",5,7
1499999,24,"285 ELMWOOD AVE, Richmond Hill, Ontario",3,2
1988000,24,"30 VALLEY RIDGE AVE, Richmond Hill, Ontario",4,3
2099999,24,"70 PICKETT CRES, Richmond Hill, Ontario",4,4
3299000,24,"5 KIRSTEN ST, Richmond Hill, Ontario",4,6
1880000,24,"1 AMARANTH CRT, Richmond Hill, Ontario",4,4
2990000,24,"7A ANGLIN DR, Richmond Hill, Ontario",4,6
2958000,24,"63 CLARENDON DR, Richmond Hill, Ontario",4,5
1599000,24,"76 POWELL ST, Richmond Hill, Ontario",2,2
1580000,24,"103 BELVEDERE CRES, Richmond Hill, Ontario",3,5
1398000,24,"275 BLOOMINGTON RD, Richmond Hill, Ontario",3,4
2088800,24,"7 FARMHOUSE CRES, Richmond Hill, Ontario",4,5
1588000,24,"26 ALBRIGHT CRES, Richmond Hill, Ontario",4,5
2188800,24,"79 MUIRHEAD CRES, Richmond Hill, Ontario",3,1
2000000,24,"62 GRACEDALE DR, Richmond Hill, Ontario",4,5
899000,24,"#1040 -75 WELDRICK RD E, Richmond Hill, Ontario",3,3
3799000,24,"135 MAY AVE, Richmond Hill, Ontario",5,6
1548000,24,"47 WATERTON CRES, Richmond Hill, Ontario",3,4
2749000,24,"37 CHILTERN HILL, Richmond Hill, Ontario",5,4
2828000,24,"48 HIGHVIEW CRES, Richmond Hill, Ontario",5,7
3486000,24,"10 HEATHMONT CRT, Richmond Hill, Ontario",7,6
1949900,24,"300 ESSEX AVE, Richmond Hill, Ontario",4,4
1299000,24,"16 WHEELWRIGHT DR, Richmond Hill, Ontario",3,4
1539000,24,"438 CENTRE ST E, Richmond Hill, Ontario",3,2
3750000,24,"90 ARTEN AVE, Richmond Hill, Ontario",5,5
1749000,24,"34 TOWNSHIP AVE, Richmond Hill, Ontario",4,3
2298000,24,"0 SEGUIN ST, Richmond Hill, Ontario",4,4
1750000,24,"16 AUBREY AVE, Richmond Hill, Ontario",3,3
1520000,24,"529 CARRVILLE RD, Richmond Hill, Ontario",3,3
1450000,24,"11 GEORGE ST, Richmond Hill, Ontario",5,3
3580000,24,"131 GREY ALDER AVE, Richmond Hill, Ontario",5,6
635000,24,"#1413 -85 ONEIDA CRES, Richmond Hill, Ontario",1,1
3538000,24,"45 HENRICKS CRES, Richmond Hill, Ontario",4,5
14900000,24,"14 BRYSON DR, Richmond Hill, Ontario",6,9
2399000,24,"#LOT 10 -30 MAPLE GROVE AVE, Richmond Hill, Ontario",4,4
4050000,24,"286 FERN AVE, Richmond Hill, Ontario",5,6
3000000,24,"138 CLARENDON DR, Richmond Hill, Ontario",4,7
1598000,24,"417 CENTRE ST E, Richmond Hill, Ontario",3,2
2588000,24,"98 SERANO CRES, Richmond Hill, Ontario",4,4
1460000,24,"206 PARADELLE DR, Richmond Hill, Ontario",4,3
2788000,24,"46 BOND CRES, Richmond Hill, Ontario",4,6
1398000,24,"77 CROSBY AVE, Richmond Hill, Ontario",2,2
1928000,24,"2 MANDEL CRES, Richmond Hill, Ontario",4,6
3280000,24,"98 SPRINGBROOK DR, Richmond Hill, Ontario",5,7
1688000,24,"115 CROSBY AVE, Richmond Hill, Ontario",3,2
1899000,24,"119 CHASSIE CRT, Richmond Hill, Ontario",3,1
2680000,24,"51A PUCCINI DR, Richmond Hill, Ontario",4,5
3100000,24,"98 GARDEN AVE, Richmond Hill, Ontario",4,2
2845000,24,"38 SPRUCE AVE, Richmond Hill, Ontario",4,4
1988888,24,"52 GLOBEMASTER LANE, Richmond Hill, Ontario",3,5
1928000,24,"413 CARRVILLE RD, Richmond Hill, Ontario",3,4
2888000,24,"42 BOND CRES, Richmond Hill, Ontario",3,4
1788800,24,"24 ELM GROVE AVE, Richmond Hill, Ontario",3,4
1899000,24,"17 FALLING RIVER DR, Richmond Hill, Ontario",4,4
1588000,24,"8 DEEP RIVER LANE, Richmond Hill, Ontario",3,4
999000,24,"148 RICHMOND ST, Richmond Hill, Ontario",2,1
4800000,24,"20 CLARIDGE DR, Richmond Hill, Ontario",5,8
3200000,24,"6 BAYVIEW PARK LANE, Richmond Hill, Ontario",3,2
2190000,24,"66 LAKELAND CRES, Richmond Hill, Ontario",4,3
5980000,24,"8 COLBY LANE, Richmond Hill, Ontario",5,7
625000,24,"#202W -8868 YONGE ST, Richmond Hill, Ontario",1,1
2499000,24,"230 DUNCAN RD, Richmond Hill, Ontario",3,2
2425800,24,"24 SUNNYWOOD CRES, Richmond Hill, Ontario",4,3
3299000,24,"248 MILL ST, Richmond Hill, Ontario",4,3
2290000,24,"1 LAKESIDE CRES, Richmond Hill, Ontario",4,2
3289000,24,"71 SNIVELY ST, Richmond Hill, Ontario",4,5
3198888,24,"99 BIRCH AVE, Richmond Hill, Ontario",4,5
2699000,24,"40 METEORITE ST, Richmond Hill, Ontario",4,4
7995000,24,"15 PROVENCE CRT, Richmond Hill, Ontario",4,6
1928000,24,"272 DOUGLAS RD, Richmond Hill, Ontario",3,2
648000,24,"#731 -10971 BAYVIEW AVE, Richmond Hill, Ontario",1,2
699990,24,"#201W -8868 YONGE ST, Richmond Hill, Ontario",1,2
1032990,24,"#708W -8868 YONGE ST, Richmond Hill, Ontario",2,2
2499000,24,"235 CARRVILLE RD, Richmond Hill, Ontario",4,5
3099900,24,"31 PARK CRES, Richmond Hill, Ontario",4,3
1688000,24,"267 ELGIN MILLS RD W, Richmond Hill, Ontario",3,3
1399999,24,"220 KING RD, Richmond Hill, Ontario",2,1
849999,24,"#205 -85 ONEIDA CRES, Richmond Hill, Ontario",3,2
1639000,24,"77 SUNSET BEACH RD, Richmond Hill, Ontario",3,2
1499988,24,"2 HUGHES ST, Richmond Hill, Ontario",3,3
5890000,24,"308 FOREST RIDGE RD, Richmond Hill, Ontario",5,10
5488000,24,"148 HILLSVIEW DR, Richmond Hill, Ontario",5,9
2459000,24,"LOT6-32 MAPLE GROVE AVE, Richmond Hill, Ontario",4,4
3480000,24,"69 SNIVELY ST, Richmond Hill, Ontario",5,5
2999888,24,"175 MAJOR MACKENZIE DR E, Richmond Hill, Ontario",3,2
4790000,24,"136 PEMBERTON RD, Richmond Hill, Ontario",4,3
649990,24,"#223E -8868 YONGE ST, Richmond Hill, Ontario",1,1
4390000,24,"29 BOYLE DR, Richmond Hill, Ontario",3,2
2188888,24,"108 STOUFFVILLE RD, Richmond Hill, Ontario",3,1
3100000,24,"40 WELDRICK RD W, Richmond Hill, Ontario",4,3
1649000,24,"25 WILLOWBANK AVE, Richmond Hill, Ontario",2,1
3590000,24,"22A AVA CRES, Richmond Hill, Ontario",5,5
1750000,24,"55 TORMORE DR, Richmond Hill, Ontario",3,2
598000,24,"#418 -10971 BAYVIEW AVE, Richmond Hill, Ontario",1,1
2099888,24,"49 LANGSTAFF RD W, Richmond Hill, Ontario",2,1
4388000,24,"277 HARRIS AVE, Richmond Hill, Ontario",3,1
899900,24,"92 OLDE BAYVIEW AVE, Richmond Hill, Ontario",1,1
998800,28,"#83 -18 CLARK AVE W, Vaughan, Ontario",3,3
1499000,28,"131 CROMWELL RD, Vaughan, Ontario",3,3
1325000,28,"101 BROOMLANDS DR, Vaughan, Ontario",3,4
1585000,28,"47 MILL RIVER DR, Vaughan, Ontario",4,5
1099000,28,"2 CORKWOOD CRES, Vaughan, Ontario",3,3
1397000,28,"92 D'AMATO CRES, Vaughan, Ontario",4,4
1175000,28,"44 LA NEVE AVE, Vaughan, Ontario",3,3
1599000,28,"112 SONOMA BLVD, Vaughan, Ontario",3,4
599000,28,"#201 -50 DISERA DR, Vaughan, Ontario",1,1
1199900,28,"#26 -10 PORTER AVE, Vaughan, Ontario",3,4
1238000,28,"#51 -10 PORTER AVE, Vaughan, Ontario",3,3
1100000,28,"27 MABLEY CRES, Vaughan, Ontario",3,4
1198000,28,"18 POWSELAND CRES, Vaughan, Ontario",3,3
1399900,28,"118 MARLOTT RD, Vaughan, Ontario",4,4
3488888,28,"223 FACTOR ST, Vaughan, Ontario",4,4
799000,28,"#219 -3865 MAJOR MACKENZIE DR, Vaughan, Ontario",2,3
1298000,28,"9 SANDWELL ST, Vaughan, Ontario",4,3
1250000,28,"44 SYLWOOD CRES, Vaughan, Ontario",3,4
2699988,28,"29 GLENHERON CRES, Vaughan, Ontario",4,5
740000,28,Address not available,2,2
749900,28,"#822 -4800 HIGHWAY 7, Vaughan, Ontario",2,2
1337000,28,"66 INGLESIDE ST, Vaughan, Ontario",3,3
1689000,28,"23 ROSEBURY LANE, Vaughan, Ontario",4,3
700000,28,"#4806 -950 PORTAGE PKWY, Vaughan, Ontario",2,2
1049000,28,"5 TWINBERRY CRES, Vaughan, Ontario",3,2
2299000,28,"2 THEODORE PL, Vaughan, Ontario",5,4
2398800,28,"65 GREEN ACRES RD, Vaughan, Ontario",4,5
1199000,28,"102 LEAH CRES, Vaughan, Ontario",3,4
2888800,28,"158 LAWRIE RD, Vaughan, Ontario",5,5
1890000,28,"38 SAGECREST CRES, Vaughan, Ontario",4,5
1449000,28,"50 MOODY DR, Vaughan, Ontario",3,3
838800,28,"#603 -2910 HIGHWAY 7 RD, Vaughan, Ontario",2,2
699900,28,"#1908 -2908 HIGHWAY 7 RD, Vaughan, Ontario",2,2
618000,28,"#F102 -32 COLES AVE, Vaughan, Ontario",1,1
749900,28,"#49 -88 RAINBOW DR, Vaughan, Ontario",3,2
2199900,28,"11 SALAMANDER CRT, Vaughan, Ontario",5,6
1099000,28,"255 EQUATOR CRES, Vaughan, Ontario",3,3
1288000,28,"221 SYLWOOD CRES, Vaughan, Ontario",3,3
1798800,28,"99 WESTWAY CRES, Vaughan, Ontario",4,3
1588888,28,"71 QUEENSBRIDGE DR, Vaughan, Ontario",3,4
1198888,28,"49 MARC SANTI BLVD, Vaughan, Ontario",3,4
1499900,28,"51 SAINT STEPHEN CRES, Vaughan, Ontario",2,3
649000,28,"#912 -20 NORTH PARK RD, Vaughan, Ontario",1,1
1950000,28,"12 JOSHUA CRT, Vaughan, Ontario",4,4
1599900,28,"5 SEQUOIA RD, Vaughan, Ontario",4,3
699000,28,"#A11 -26 BRUCE ST, Vaughan, Ontario",1,2
1498888,28,"18 VIVA CRT, Vaughan, Ontario",4,4
1100000,28,"134 BENJAMIN HOOD CRES, Vaughan, Ontario",3,3
3199900,28,"82 VIA ROMANO BLVD, Vaughan, Ontario",4,5
1590000,28,"138 GESHER CRES, Vaughan, Ontario",5,5
1639900,28,"21 MOGUL RD, Vaughan, Ontario",3,4
1650000,28,"24 AYLIN CRES, Vaughan, Ontario",3,4
1168000,28,"8238 KIPLING AVE, Vaughan, Ontario",2,3
782000,28,"2908 HIGHWAY 7 Road Unit# 609, Vaughan, Ontario",2,2
782000,28,"#609 -2908 HIGHWAY 7 RD, Vaughan, Ontario",2,2
1499900,28,"158 JOSEPH AARON BLVD, Vaughan, Ontario",4,4
599800,28,"#1612 -950 PORTAGE PKWY, Vaughan, Ontario",2,2
1588000,28,"1 AMELYNN CRES, Vaughan, Ontario",4,4
1399000,28,"77 PETER ANDREW CRES, Vaughan, Ontario",3,4
2988000,28,"27 VAUGHAN BLVD, Vaughan, Ontario",4,3
1388888,28,"859 CLARK AVE W, Vaughan, Ontario",4,4
1088000,28,"42 ABERDEEN AVE, Vaughan, Ontario",3,2
759000,28,"#3809 -175 MILLWAY AVE, Vaughan, Ontario",2,2
1358000,28,"260 ABERDEEN AVE, Vaughan, Ontario",3,3
725000,28,"#613 -2908 HIGHWAY 7 AVE, Vaughan, Ontario",2,2
3588000,28,"3 MALAREN RD, Vaughan, Ontario",5,6
1699990,28,"116 CARRVILLE WOODS CIRC, Vaughan, Ontario",3,4
1799900,28,"63 DEWPOINT RD, Vaughan, Ontario",4,4
899000,28,"#13 -105 KAYLA CRES, Vaughan, Ontario",2,2
1499000,28,"155 PATNA CRES, Vaughan, Ontario",3,4
1099000,28,"10 MAINLAND CRES, Vaughan, Ontario",4,3
1598000,28,"40 CATTAIL DR, Vaughan, Ontario",3,4
1448000,28,"352 WESTWAY CRES, Vaughan, Ontario",3,4
849000,28,"#3010 -7895 JANE ST, Vaughan, Ontario",2,2
689999,28,"#2006 -2900 HWY 7 W, Vaughan, Ontario",1,2
1599000,28,"224 TANSLEY RD, Vaughan, Ontario",3,4
4880000,28,"36 RENAISSANCE CRT, Vaughan, Ontario",6,10
1358000,28,"186 MONEY PENNY PL, Vaughan, Ontario",3,4
848000,28,"#1011 -7 NORTH PARK RD, Vaughan, Ontario",2,2
999000,28,"91 BOB O'LINK AVE, Vaughan, Ontario",3,3
699000,28,"#3601 -5 BUTTERMILL AVE, Vaughan, Ontario",2,2
2198000,28,"43 VIA LOMBARDI RD, Vaughan, Ontario",4,5
998000,28,"#38 -181 PARKTREE DR, Vaughan, Ontario",3,3
1999888,28,"250 MARC SANTI BLVD, Vaughan, Ontario",4,4
1399000,28,"90 BEAVERBROOK CRES, Vaughan, Ontario",3,4
1198000,28,"27 VANIA DR, Vaughan, Ontario",3,4
1329000,28,"108 LUCENA CRES, Vaughan, Ontario",3,3
3888000,28,"53 CASAVANT CRT, Vaughan, Ontario",4,5
1199000,28,"11 TROYER CRT, Vaughan, Ontario",3,4
588000,28,"##117 -7608 YONGE ST, Vaughan, Ontario",1,1
1199000,28,"124 BARONS ST, Vaughan, Ontario",3,3
799900,28,"#416 -9075 JANE ST, Vaughan, Ontario",2,1
1999900,28,"313 WORTH BLVD, Vaughan, Ontario",4,5
1495000,28,"33 BRASSWINDS CRT, Vaughan, Ontario",3,3
2499000,28,"61 SIR MODESTO CRT, Vaughan, Ontario",4,5
2539900,28,"81 CRANBROOK CRES, Vaughan, Ontario",5,4
1198000,28,"27 VANIA Drive, Maple, Ontario",3,4
1388000,28,"85 SUNSET TERR, Vaughan, Ontario",4,4
1348000,28,"26 BENOIT ST, Vaughan, Ontario",3,4
759888,28,"#105 -9589 KEELE ST, Vaughan, Ontario",2,2
2499000,28,"58 JOHN KLINE LANE, Vaughan, Ontario",4,5
899990,28,"#3005 -3600 HIGHWAY 7, Vaughan, Ontario",2,2
799000,28,"#5005 -5 BUTTERMILL AVE, Vaughan, Ontario",2,2
1388000,28,"49 EAST'S CORNERS BLVD, Vaughan, Ontario",3,3
2999999,28,"55 GOLDENVIEW CRT, Vaughan, Ontario",5,6
1488800,28,"53 OSTROVSKY RD, Vaughan, Ontario",4,4
2180000,28,"2 GOLDEN ORCHARD RD, Vaughan, Ontario",4,5
2188000,28,"33 MIRANDA CRT, Vaughan, Ontario",4,5
788000,28,"#204 -85 NORTH PARK RD, Vaughan, Ontario",2,2
1588000,28,"305 MARLOTT RD, Vaughan, Ontario",4,4
1798000,28,"557 MARCSANTI BLVD, Vaughan, Ontario",3,3
1099999,28,"184 VENICE GATE DR, Vaughan, Ontario",3,3
550000,28,"#504 -745 NEW WESTMINISTER DR N, Vaughan, Ontario",1,1
2188000,28,"18 CONDOR WAY, Vaughan, Ontario",4,4
649900,28,"#2908 -898 PORTAGE PKWY, Vaughan, Ontario",2,2
1650000,28,"8390 MARTIN GROVE RD, Vaughan, Ontario",4,4
1499000,28,"419 CONLEY ST, Vaughan, Ontario",4,4
649888,28,"#910 -3700 HIGHWAY 7 RD, Vaughan, Ontario",1,1
899900,28,"#405 -8026 KIPLING AVE, Vaughan, Ontario",2,2
1200000,28,"312 TALL GRASS TR, Vaughan, Ontario",3,3
1690000,28,"60 SIENA DR, Vaughan, Ontario",4,3
1288000,28,"31 DAISEYFIELD CRES, Vaughan, Ontario",3,4
1349900,28,"62 DERRYWOOD DR, Vaughan, Ontario",3,3
899000,28,"#156 -18 CLARK AVE W, Vaughan, Ontario",3,3
639000,28,"#514 -2916 HIGHWAY 7 DR, Vaughan, Ontario",1,1
888000,28,"#6102 -5 BUTTERMILL AVE, Vaughan, Ontario",3,2
1688000,28,"80 PIONEER LANE, Vaughan, Ontario",3,3
899900,28,"#E104 -56 COLES AVE, Vaughan, Ontario",2,2
1840000,28,"314 SAINT FRANCIS AVE, Vaughan, Ontario",4,4
1088888,28,"111 EAST'S CORNERS BLVD, Vaughan, Ontario",3,4
1888000,28,"635 DAVOS RD, Vaughan, Ontario",4,4
3499990,28,"18 MEADOW GREEN CRT, Vaughan, Ontario",5,5
1199000,28,"45 EQUATOR CRES, Vaughan, Ontario",3,3
1498800,28,"38 FALKIRK CRES, Vaughan, Ontario",4,3
2299000,28,"79 ABNER MILES DR, Vaughan, Ontario",4,5
1499000,28,"172 PELEE AVE, Vaughan, Ontario",3,4
1399000,28,"83 LITTLERIVER CRT, Vaughan, Ontario",3,4
1499000,28,"#1 -700 SUMMERIDGE DR, Vaughan, Ontario",3,4
1348000,28,"17 CONDO RD, Vaughan, Ontario",3,3
1288000,28,"173 CAMPBELL AVE, Vaughan, Ontario",3,4
1788000,28,"53 PARTRIDGE CIRC, Vaughan, Ontario",4,4
1998800,28,"55 CLAREMONT LANE, Vaughan, Ontario",4,6
787800,28,"#1509 -5 BUTTERMILL AVE, Vaughan, Ontario",2,2
880000,28,"#3508 -2916 HIGHWAY 7 RD, Vaughan, Ontario",2,2
699000,28,"#2007 -2908 HIGHWAY 7 RD, Vaughan, Ontario",2,2
1499900,28,"157 SOUTHVIEW DR, Vaughan, Ontario",4,3
699000,28,"#319 -8 MAISON PARC CRT, Vaughan, Ontario",2,2
639900,28,"#201 -281 WOODBRIDGE AVE, Vaughan, Ontario",1,1
1298888,28,"82 BROWNSTONE CIRC, Vaughan, Ontario",3,4
1888800,28,"55 BLAINE CRT, Vaughan, Ontario",4,4
745000,28,"#1502 -120 EAGLE ROCK WAY, Vaughan, Ontario",1,2
1579000,28,"11 HANSARD DR, Vaughan, Ontario",3,4
1098000,28,"79 GAUGUIN AVE, Vaughan, Ontario",3,4
1889900,28,"92 THORNBROOK CRT, Vaughan, Ontario",4,4
1599900,28,"2 FONTEBELLA AVE, Vaughan, Ontario",4,3
1799000,28,"114 SEABREEZE AVE, Vaughan, Ontario",4,4
1100000,28,"125 MABLEY CRES, Vaughan, Ontario",3,2
3580000,28,"71 NAVE ST, Vaughan, Ontario",5,7
2088000,28,"119 BEACONSFIELD DR, Vaughan, Ontario",4,4
2189000,28,"251 VIA TEODORO, Vaughan, Ontario",4,3
1299000,28,"212 KAYLA CRES, Vaughan, Ontario",4,3
1788000,28,"218 MARC SANTI BLVD, Vaughan, Ontario",4,5
1299900,28,"35 SEDGEWAY HTS, Vaughan, Ontario",3,4
1099900,28,"50 MUSCADEL RD, Vaughan, Ontario",3,4
999000,28,"43 ALEXIE WAY, Vaughan, Ontario",3,4
1999000,28,"2 CREW CRES, Vaughan, Ontario",4,4
2499000,28,"66 TEN PINES RD, Vaughan, Ontario",4,4
1398000,28,"21 VEDETTE WAY, Vaughan, Ontario",4,3
1788000,28,"10 DANIEL BRAM DR, Vaughan, Ontario",4,5
879000,28,"#702 -2916 HIGHWAY 7 RD, Vaughan, Ontario",2,2
599900,28,"#3006 -898 PORTAGE PKWY, Vaughan, Ontario",2,2
1179000,28,"225 GLEN SHIELDS AVE, Vaughan, Ontario",4,2
1150000,28,"106 DALHOUSIE ST, Vaughan, Ontario",3,2
888000,28,"#1911 -8960 JANE ST, Vaughan, Ontario",2,2
3289000,28,"237 UPPER POST RD, Vaughan, Ontario",4,4
1388888,28,"175 SAIL CRES, Vaughan, Ontario",4,4
2188000,28,"106 VALLEY VISTA DR, Vaughan, Ontario",4,4
1088000,28,"109 MISTYWOOD CRES, Vaughan, Ontario",3,4
1890000,28,"664 VIA CAMPANILE, Vaughan, Ontario",4,3
1689000,28,"186 PELEE AVE, Vaughan, Ontario",4,4
1899000,28,"32 DOE TR, Vaughan, Ontario",4,5
3268000,28,"121 ANNSLEYWOOD CRT, Vaughan, Ontario",4,7
1498000,28,"97 TOSCANA RD, Vaughan, Ontario",3,3
2599000,28,"1983 HIGHWAY 7, Vaughan, Ontario",3,1
800000,28,"#302 -7250 YONGE ST, Vaughan, Ontario",2,2
949999,28,"#TH-17 -100 ARBORS LANE, Vaughan, Ontario",3,2
1449990,28,"126 RIDGEFIELD CRES, Vaughan, Ontario",4,4
988000,28,"100 DOLCE CRES, Vaughan, Ontario",3,3
1699000,28,"#PH04 -9255 JANE ST, Vaughan, Ontario",2,3
2188000,28,"102 VIA BORGHESE ST, Vaughan, Ontario",4,5
799900,28,"#97 -735 NEW WESTMINSTER DR, Vaughan, Ontario",3,3
3790000,28,"73 SANIBEL CRES, Vaughan, Ontario",4,5
7380000,28,"70 PARR PL, Vaughan, Ontario",6,10
698800,28,"#3212 -950 PORTAGE PKWY, Vaughan, Ontario",2,2
1199900,28,"157 HOLLYWOOD HILL CIRC, Vaughan, Ontario",3,4
1599999,28,"107 BALSAMWOOD RD, Vaughan, Ontario",4,4
2699000,28,"49 TORGAN TERR, Vaughan, Ontario",5,5
1398000,28,"5 SYDNEY CIRC, Vaughan, Ontario",3,4
649900,28,"#306 -9944 KEELE ST, Vaughan, Ontario",2,2
1399999,28,"196 HANSARD DR, Vaughan, Ontario",4,4
1488000,28,"31 VEDETTE WAY, Vaughan, Ontario",3,4
1298000,28,"48 MILL RIVER DR, Vaughan, Ontario",3,3
799000,28,"#411 -2908 HIGHWAY 7 RD, Vaughan, Ontario",2,1
1799900,28,"186 LORMEL GATE, Vaughan, Ontario",3,3
1288800,28,"11 BULLRUSH DR, Vaughan, Ontario",3,4
739000,28,"#1403 -9235 JANE ST, Vaughan, Ontario",1,1
798800,28,"#412 -9225 JANE ST, Vaughan, Ontario",2,2
988000,28,"9130 DUFFERIN ST, Vaughan, Ontario",3,4
1688000,28,"2 TAYSIDE AVE, Vaughan, Ontario",4,4
1699900,28,"52 LADY NADIA DR, Vaughan, Ontario",4,4
1188000,28,"53 ALLISTON RD, Vaughan, Ontario",3,2
779000,28,"#509 -11 TOWNSGATE DR, Vaughan, Ontario",2,2
999999,28,"73 ANDREA Lane, Vaughan, Ontario",3,3
699000,28,"#5906 -5 BUTTERMILL AVE, Vaughan, Ontario",2,2
699000,28,"#111 -9245 JANE ST, Vaughan, Ontario",1,2
699000,28,"#1104 -9255 JANE ST, Vaughan, Ontario",1,2
2259995,28,"73 SANDWOOD DR, Vaughan, Ontario",5,6
809000,28,"#PH05 -175 MILLWAY AVE, Vaughan, Ontario",2,2
2069999,28,"12 CAMOMILE ST, Vaughan, Ontario",4,4
599000,28,"#1401 -7440 BATHURST ST, Vaughan, Ontario",2,2
1799000,28,"5 NOCTURNE AVE, Vaughan, Ontario",4,4
1248000,28,"31 DANIEL REAMAN CRES, Vaughan, Ontario",3,3
2298000,28,"183 LEAMEADOW RD, Vaughan, Ontario",4,5
899000,28,"#306 -1 CLARK AVE, Vaughan, Ontario",2,2
1099000,28,"95 GAILCREST CIRC, Vaughan, Ontario",3,3
1999000,28,"5 THEODORE PL, Vaughan, Ontario",6,5
788800,28,"#507 -1 MAISON PARC CRT, Vaughan, Ontario",1,1
999999,28,"8071 KIPLING AVE, Vaughan, Ontario",4,2
799999,28,"#1808 -3600 HIGHWAY 7, Vaughan, Ontario",2,2
2299000,28,"33 MONTEVERDE WAY N, Vaughan, Ontario",5,5
1499999,28,"49 BRIGHT LAND DR, Vaughan, Ontario",4,4
2999000,28,"99 RIVERMILL CRES, Vaughan, Ontario",4,7
